pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
13,11B,A,1.0,1_10,A,11.0,,11B,,,,483639,483859,220,B,2.0,2_11,B,11.0,,,11B,,,832658,833391,733,En dan heeft hij een bolletje aan de zijkant.,,And then he has a ball on the side.,,,11B,,,True,,"Oké, dan heb ik die ene met de dikke neus en het eh t-...",,"Okay, then I got the one with the fat nose and the eh t-.....",,,,11B,True,406,483584.0,483914.0,330.0,832658.0,833391.0,733.0,right,right,right
13,11A+11D,A,1.0,1_10,A,11.0,,11A+11D,,,,492680,493440,760,B,1.0,1_10,A,11.0,,,11A+11D,,,495417,495637,220,Het-ik zag het eigenlijk als een soort van soepkom met twee dingen die eruit komen.,,It-I actually saw it as a kind of soup bowl with two things coming out of it.,,,11A+11D,,,True,"Ja, een beetje...","Die erin zitten, zeg maar.","Yes, a little...","Those in it, so to speak.",,,,11A+11D,True,407,492680.0,493440.0,760.0,495362.0,495692.0,330.0,right,right,right
13,11C,A,1.0,1_10,A,11.0,,11C,,,,500140,500420,280,B,2.0,2_11,B,11.0,,,11C,,,839540,839760,220,En dan aan de linkerkant komt er nog een drie een driehoek achtig iets uit.,,And then on the left side another three a triangle like thing comes out.,,,11C,,,True,Ja.,En dan nog dat driehoekige ding aan de linkerkant.,Yes.,And then that triangular thing on the left.,,,,11C,True,408,500115.0,500445.0,330.0,839485.0,839815.0,330.0,right,right,right
13,11D,B,1.0,1_10,A,11.0,,,11D,,,502042,502302,260,A,3.0,3_6,A,11.0,,11D,,,,992621,993361,740,,Er zit een schroevendraaier in en een rechthoek.,,It contains a screwdriver and a rectangle.,,,11D,,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11D,,,True,409,502007.0,502337.0,330.0,992621.0,993361.0,740.0,right,left,right_left
13,16B,B,1.0,1_11,B,16.0,,,16B,,,519157,519917,760,A,2.0,2_14,A,16.0,,16B,,,,884800,885160,360,,"En aan de rechterkant heeft hij dan nog zo'n, ja zo'n torentje zeg maar, van steeds oplopende vierkanten.",,"And then on the right side he has another one of those, yes such a turret so to speak, of ever increasing squares.",,,,16B-REP,True,Eh s- ja schroevendraaier zit er in.,,Um s- yes screwdriver is in there.,,,16B,,,True,410,519157.0,519917.0,760.0,884800.0,885160.0,360.0,right,right,right
13,16A,B,1.0,1_11,B,16.0,,,16A,,,536220,536700,480,A,2.0,2_14,A,16.0,,16A,,,,881509,882269,760,,"Niet eh, met zo'n diamantvormpje.",,"Not eh, with one of those diamond shapes.",,,16A,16A,True,En boven komt er een...,,And upstairs there will be a...,,,16A,,,True,411,536220.0,536700.0,480.0,881509.0,882269.0,760.0,right,both,both
13,14C,B,1.0,1_13,B,14.0,,,14C,,,593582,594122,540,A,2.0,2_16,A,14.0,,14C,,,,923300,923660,360,,Die staat op één rechthoekige standaard.,,Which stands on a single rectangular stand.,,,,14C-REP,True,En deze is diegene waarbij er een... eh... v-,,And this one is the one where there is a... er... v-,,,14C-REP,,,True,412,593582.0,594122.0,540.0,923300.0,923660.0,360.0,right,right,right
13,14A,B,1.0,1_13,B,14.0,,,14A,,,596782,597062,280,A,2.0,2_16,A,14.0,,14A,,,,927266,927666,400,Ja.,Hij heeft een rond hoofd.,Yes.,He has a round head.,,,,14A,True,Maar ook nog deels er aanzit met bovenop een bolletje.,,But also still partially attached to it with a ball on top.,,,14A,,,True,413,596757.0,597087.0,330.0,927266.0,927666.0,400.0,right,right,right
13,15D,A,1.0,1_14,A,15.0,,15D,,,,627480,627860,380,B,2.0,2_5,B,15.0,,,15D,,,769040,769500,460,,"Oh, ja.",,"Oh, yes.",15D,15D,,,True,,"Met die, met die letter L die er in zit.",,"With that, with that letter L that's in there.",,,15D,,True,414,627480.0,627860.0,380.0,769040.0,769500.0,460.0,both,left,both
13,09B,A,1.0,1_16,A,9.0,,09B,,,,657589,658149,560,B,2.0,2_15,B,9.0,,,09B,,,903612,904800,1188,"En dan, onder staat hij eigenlijk op een soort van standaard.",,"And then, underneath it actually stands on a kind of stand.",,09B,,,,True,,Die ene die op een standaardje staat.,,The one on a stand.,,,09B,09B,True,415,657589.0,658149.0,560.0,903612.0,904800.0,1188.0,left,both,both
13,09C,A,1.0,1_16,A,9.0,,09C,,,,660817,661197,380,B,2.0,2_15,B,9.0,,,09C,,,906620,906980,360,"Aan de linkerkant heeft hij e- ja, heeft hij iets uitsteken.",,"On the left side he has e-yes, he has something sticking out.",,09C,,,,True,,"Ja, een een een balk er uit",,"Yes, a one a beam out",,,09C,,True,416,660817.0,661197.0,380.0,906620.0,906980.0,360.0,left,left,left
13,09A,A,1.0,1_16,A,9.0,,09A,,,,663780,664460,680,B,2.0,2_15,B,9.0,,,09A,,,908340,908480,140,En... er zit weer een schroevendraaier achtig iets in.,,And ... there's another screwdriver-like thing in there.,,,09A,,,True,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,,09A,True,417,663780.0,664460.0,680.0,908245.0,908575.0,330.0,right,right,right
13,09D,A,1.0,1_16,A,9.0,,09D,,,,665758,666538,780,B,2.0,2_15,B,9.0,,,09D,,,909403,909603,200,En er zit ook een rondje aan gepla-.,,And it also has a round placa-.,,,09D,,,True,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,09D,09D,True,418,665758.0,666538.0,780.0,909338.0,909668.0,330.0,right,both,both
13,05A,B,2.0,2_1,B,5.0,,,05A,,,690503,691143,640,A,2.0,2_1,B,5.0,,05A,,,,704540,705760,1220,Oké.,Met de balk bovenop.,Okay.,With the beam on top.,,,05A,05A,True,"Oh, met die met die eh...",,"Oh, with the one with the um....",,,05A,,,True,419,690503.0,691143.0,640.0,704540.0,705760.0,1220.0,right,both,both
13,05A,A,2.0,2_1,B,5.0,,05A,,,,708900,709520,620,B,2.0,2_1,B,5.0,,,05A,,,710574,710774,200,"Oh ja, met die r-rechthoek bovenop.",Ja.,"Oh yes, with that r rectangle on top.",Yes.,,05A,,,True,,"Ja, die plat ligt.",,"Yes, which is flat.",,,05A,05A,True,420,708900.0,709520.0,620.0,710509.0,710839.0,330.0,right,both,both
13,05A,B,2.0,2_1,B,5.0,,,05A,,,710574,710774,200,A,3.0,3_4,A,5.0,,05A,,,,973580,973880,300,,"Ja, die plat ligt.",,"Yes, which is flat.",,,05A,05A,True,Met dat rechthoek er echt boveno-...,,With that rectangle there really above-....,,,05A,,,True,421,710509.0,710839.0,330.0,973565.0,973895.0,330.0,right,both,both
13,08B,A,2.0,2_4,A,8.0,,08B,,,,737590,737970,380,B,3.0,3_3,B,8.0,,,08B,,,960411,960831,420,"Op het vierkant, aan allebei de kant iets wat er uitsteekt.",,"On the square, on both sides something sticking out.",,08B,08B,,,True,,,,,,,08B,08B,True,422,737590.0,737970.0,380.0,960411.0,960831.0,420.0,both,both,both
13,08A,A,2.0,2_4,A,8.0,,08A,,,,757900,758160,260,B,2.0,2_4,A,8.0,,,08A,,,760184,760644,460,En bovenop heeft hij...,,"And on top, he has...",,,08A,,,True,,"Oh, dat vierkant wat erin is gevallen.",,"Oh, that square that fell in.",,,,08A,True,423,757865.0,758195.0,330.0,760184.0,760644.0,460.0,right,right,right
13,02B,A,2.0,2_6,A,2.0,,02B,,,,779174,780154,980,B,3.0,3_7,B,2.0,,,02B,,,1005020,1005360,340,Aan de rechterkant...,,On the right...,,02B,,,,True,,"Schroefdraaier links, blok rechts.",,"Screwdriver on the left, block on the right.",,,02B,,True,424,779174.0,780154.0,980.0,1005020.0,1005360.0,340.0,left,left,left
13,13A,A,2.0,2_7,B,13.0,,13A,,,,796400,796820,420,B,2.0,2_7,B,13.0,,,13A,,,797900,798300,400,Dus die drie die drie keer aan allebei de kanten van die driehoekjes.,,So those three that three times on both sides of those triangles.,,13A,13A,,,True,,"Ja, precies drie van die dopjes eh...",,"Yes, exactly three of those caps eh....",,,,13A,True,425,796400.0,796820.0,420.0,797900.0,798300.0,400.0,both,right,both
13,07B,B,2.0,2_9,B,7.0,,,07B,,,810723,810943,220,A,3.0,3_10,A,7.0,,07B,,,,1066864,1067744,880,,"Eh, nou heb ik die ene basisvorm waar die tafel in is gevallen.",,"Um, well I have the one basic shape that that table fell into.",,,07B,07B,True,De tafel met die eh...,,The table with those um...,,,07B,,,True,426,810668.0,810998.0,330.0,1066864.0,1067744.0,880.0,right,both,both
13,07A,B,2.0,2_9,B,7.0,,,07A,,,811309,811509,200,A,5.0,5_16,A,7.0,,07A,,,,1363160,1363372,212,,Met dat bakje erop en die twee uitsteeksels zeg maar.,,With that tray on top and those two protrusions so to speak.,,,07A,07A,True,Met nog een bakje erop.,,With another tray on top.,,,07A,,,True,427,811244.0,811574.0,330.0,1363101.0,1363431.0,330.0,right,both,both
13,07C,B,2.0,2_9,B,7.0,,,07C,,,812039,812259,220,A,3.0,3_10,A,7.0,,07C,,,,1071100,1072620,1520,,Met dat bakje erop en die twee uitsteeksels zeg maar.,,With that tray on top and those two protrusions so to speak.,,,07C,07C,True,Dus dan heb je die normale vorm en dan s-k-zit er een vierkant hoog bovenaan met twee uitsteeksels.,,So then you have that normal shape and then s-s-sits a square high at the top with two protrusions.,,,07C,,,True,428,811984.0,812314.0,330.0,1071100.0,1072620.0,1520.0,right,both,both
13,11B,B,2.0,2_11,B,11.0,,,11B,,,832658,833391,733,A,3.0,3_6,A,11.0,,11B,,,,995069,995249,180,,"Oké, dan heb ik die ene met de dikke neus en het eh t-...",,"Okay, then I got the one with the fat nose and the eh t-.....",,,,11B,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11B,,,True,429,832658.0,833391.0,733.0,994994.0,995324.0,330.0,right,right,right
13,11A,B,2.0,2_11,B,11.0,,,11A,,,838461,838661,200,A,3.0,3_6,A,11.0,,11A,,,,994312,994512,200,,"Eentje is een schroevendraaier, de andere is een rechthoek.",,"One is a screwdriver, the other is a rectangle.",,,,11A,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11A,,,True,430,838396.0,838726.0,330.0,994247.0,994577.0,330.0,right,right,right
13,11C,B,2.0,2_11,B,11.0,,,11C,,,839840,840320,480,A,3.0,3_6,A,11.0,,11C,,,,998192,998572,380,,En dan nog dat driehoekige ding aan de linkerkant.,,And then that triangular thing on the left.,,,,11C,True,Aan de rechterkant een neus en aan de linkerkant een driehoek eruit.,,On the right side a nose and on the left side a triangle out.,,,11C,,,True,431,839840.0,840320.0,480.0,998192.0,998572.0,380.0,right,right,right
13,16A,A,2.0,2_14,A,16.0,,16A,,,,884014,884634,620,B,3.0,3_9,B,16.0,,,16A,,,1025567,1025947,380,Eh s- ja schroevendraaier zit er in.,,Um s- yes screwdriver is in there.,,,16A,,,True,,,,,,,,16A,True,432,884014.0,884634.0,620.0,1025567.0,1025947.0,380.0,right,right,right
13,16C+16D,A,2.0,2_14,A,16.0,,16C+16D,,,,893459,895288,1829,B,3.0,3_9,B,16.0,,,16C+16D,,,1022942,1023402,460,En maar twee dingen zitten er links in.,,And only two things are in it on the left.,,,16C+16D,,,True,,"Oké, ik heb ehm, het andere hoofd zeg maar met eh links die twee dingen, de schroevendraaier en de ventilatiepijp.",,"Okay, I have um, the other head say with um on the left those two things, the screwdriver and the ventilation pipe.",,,16C+16D,,True,433,893459.0,895288.0,1829.0,1022942.0,1023402.0,460.0,right,left,right_left
13,09B,B,2.0,2_15,B,9.0,,,09B,,,903612,904800,1188,A,3.0,3_16,A,9.0,,09B,,,,1119580,1120060,480,,Die ene die op een standaardje staat.,,The one on a stand.,,,09B,09B,True,En aan de onderkant een blok waar die...,,And at the bottom a block where those...,,,09B,,,True,434,903612.0,904800.0,1188.0,1119580.0,1120060.0,480.0,right,both,both
13,09C,B,2.0,2_15,B,9.0,,,09C,,,906620,906980,360,A,5.0,5_12,A,9.0,,09C,,,,1323220,1323615,395,,"Ja, een een een balk er uit",,"Yes, a one a beam out",,,09C,,True,Aan de linkerkant nog iets eruit.,Ja.,"On the left side, something more out.",Yes.,,09C,,,True,435,906620.0,906980.0,360.0,1323220.0,1323615.0,395.0,right,left,right_left
13,09A,B,2.0,2_15,B,9.0,,,09A,,,908340,908480,140,A,3.0,3_16,A,9.0,,09A,,,,1115728,1115908,180,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,,09A,True,"Ik heb de... s-, ja, met een schroevendraaier erin.",,"I have the... s-, yes, with a screwdriver in it.",,,09A,,,True,436,908245.0,908575.0,330.0,1115653.0,1115983.0,330.0,right,right,right
13,09D,B,2.0,2_15,B,9.0,,,09D,,,909403,909603,200,A,3.0,3_16,A,9.0,,09D,,,,1117440,1119040,1600,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,09D,09D,True,"Eh, rondje er een beetje, die je niet meer helemaal ziet.",,"Um, round there a little bit, which you can't quite see anymore.",,,09D,,,True,437,909338.0,909668.0,330.0,1117440.0,1119040.0,1600.0,right,both,both
13,08A,B,3.0,3_3,B,8.0,,,08A,,,959458,959738,280,A,4.0,4_4,A,8.0,,08A,,,,1146622,1147022,400,,"Ik heb ehm, ja die ene met die vierkant die erin is gevallen.",,"I have um, yes the one with the square that fell in.",,,08A,08A,True,"Oh, met de vierkant erin gevallen.",,"Oh, fallen in with the square.",,,08A,,,True,438,959433.0,959763.0,330.0,1146622.0,1147022.0,400.0,right,both,both
13,05A,A,3.0,3_4,A,5.0,,05A,,,,974030,974460,430,B,3.0,3_4,A,5.0,,,05A,,,975194,975534,340,Met dat rechthoek er echt boveno-...,"Oh, ja ja ja.",With that rectangle there really above-....,"Oh, yes yes yes yes.",,05A,,,True,,"Die erop is-, zeg maar, die ligt.",,"The one on it is-, say, that lies.",,,05A,05A,True,439,974030.0,974460.0,430.0,975194.0,975534.0,340.0,right,both,both
13,02B,B,3.0,3_7,B,2.0,,,02B,,,1005020,1005360,340,A,6.0,6_8,A,2.0,,02B,,,,1421720,1422520,800,,"Schroefdraaier links, blok rechts.",,"Screwdriver on the left, block on the right.",,,02B,,True,En aan de rechterkant ook nog een raar blok.,,And on the right side also a weird block.,,02B,,,,True,440,1005020.0,1005360.0,340.0,1421720.0,1422520.0,800.0,left,left,left
13,07B,A,3.0,3_10,A,7.0,,07B,,,,1069633,1070033,400,B,4.0,4_9,B,7.0,,,07B,,,1197995,1198175,180,Dus dan heb je die normale vorm en dan s-k-zit er een vierkant hoog bovenaan met twee uitsteeksels.,,So then you have that normal shape and then s-s-sits a square high at the top with two protrusions.,,,07B,,,True,,Ik heb die eh tafel die erin is gevallen met dat bakje erop.,,I have that um table that fell in with that tray on it.,,,07B,07B,True,441,1069633.0,1070033.0,400.0,1197920.0,1198250.0,330.0,right,both,both
13,09A,A,3.0,3_16,A,9.0,,09A,,,,1115728,1115908,180,B,4.0,4_7,B,9.0,,,09A,,,1181004,1181324,320,"Ik heb de... s-, ja, met een schroevendraaier erin.",,"I have the... s-, yes, with a screwdriver in it.",,,09A,,,True,,"Ik heb die eh prullenbak die op een standaard staat, met die schroefdraai erin.",,"I have that um trash can that sits on a stand, with that screw turn in it.",,,,09A,True,442,1115653.0,1115983.0,330.0,1180999.0,1181329.0,330.0,right,right,right
13,09D,A,3.0,3_16,A,9.0,,09D,,,,1117440,1119040,1600,B,4.0,4_7,B,9.0,,,09D,,,1181900,1182300,400,"Eh, rondje er een beetje, die je niet meer helemaal ziet.",,"Um, round there a little bit, which you can't quite see anymore.",,,09D,,,True,,,,,,,09D,09D,True,443,1117440.0,1119040.0,1600.0,1181900.0,1182300.0,400.0,right,both,both
13,09B,A,3.0,3_16,A,9.0,,09B,,,,1120356,1120516,160,B,4.0,4_7,B,9.0,,,09B,,,1179940,1180140,200,En aan de onderkant een blok waar die...,,And at the bottom a block where those...,,,09B,,,True,,"Ik heb die eh prullenbak die op een standaard staat, met die schroefdraai erin.",,"I have that um trash can that sits on a stand, with that screw turn in it.",,,09B,09B,True,444,1120271.0,1120601.0,330.0,1179875.0,1180205.0,330.0,right,both,both
13,08A,A,4.0,4_4,A,8.0,,08A,,,,1146622,1147022,400,B,5.0,5_7,B,8.0,,,08A,,,1291340,1291640,300,"Oh, met de vierkant erin gevallen.",,"Oh, fallen in with the square.",,,08A,,,True,,Ik heb eh die ene met het vierkant wat erin is gevallen.,,I have eh the one with the square that fell in.,,,08A,08A,True,445,1146622.0,1147022.0,400.0,1291325.0,1291655.0,330.0,right,both,both
13,05A,B,4.0,4_5,B,5.0,,,05A,,,1157354,1158034,680,A,5.0,5_4,A,5.0,,05A,,,,1272952,1273232,280,,Wa-met die balk bovenop liggend.,,Wa-with that beam lying on top.,,,05A,05A,True,Ik heb de stofzuigrobot met het rechthoek bovenop.,,I have the vacuum cleaner robot with the rectangle on top.,,,05A,,,True,446,1157354.0,1158034.0,680.0,1272927.0,1273257.0,330.0,right,both,both
13,09A,B,4.0,4_7,B,9.0,,,09A,,,1181004,1181324,320,A,5.0,5_12,A,9.0,,09A,,,,1320410,1320770,360,,"Ik heb die eh prullenbak die op een standaard staat, met die schroefdraai erin.",,"I have that um trash can that sits on a stand, with that screw turn in it.",,,,09A,True,Ik heb degene met de schroevendraaier eruit en het rondje erachter.,,I got the one with the screwdriver out and the round behind it.,,,09A,,,True,447,1180999.0,1181329.0,330.0,1320410.0,1320770.0,360.0,right,right,right
13,09D,B,4.0,4_7,B,9.0,,,09D,,,1181900,1182300,400,A,5.0,5_12,A,9.0,,09D,,,,1321330,1321900,570,,,,,,,09D,09D,True,Ik heb degene met de schroevendraaier eruit en het rondje erachter.,,I got the one with the screwdriver out and the round behind it.,,,09D,,,True,448,1181900.0,1182300.0,400.0,1321330.0,1321900.0,570.0,right,both,both
13,07B,B,4.0,4_9,B,7.0,,,07B,,,1197995,1198175,180,A,5.0,5_16,A,7.0,,07B,,,,1361309,1361549,240,,Ik heb die eh tafel die erin is gevallen met dat bakje erop.,,I have that um table that fell in with that tray on it.,,,07B,07B,True,Ik heb de tafel slash dienblad waar die bak is ingevallen.,,I have the table slash tray that that tray fell into.,,,07B,,,True,449,1197920.0,1198250.0,330.0,1361264.0,1361594.0,330.0,right,both,both
13,08A,B,5.0,5_7,B,8.0,,,08A,,,1291340,1291640,300,A,6.0,6_14,A,8.0,,08A,,,,1464537,1464897,360,,Ik heb eh die ene met het vierkant wat erin is gevallen.,,I have eh the one with the square that fell in.,,,08A,08A,True,"Oh, dus zeg maar met die eh...",,"Oh, so say with that um....",,08A,08A,,,True,450,1291325.0,1291655.0,330.0,1464537.0,1464897.0,360.0,both,both,both
15,11B,B,1.0,1_2,B,11.0,,,11B,,,72718,72858,140,A,2.0,2_15,A,11.0,,11B,,,,692327,693501,1174,,Het is dus echt gewoon een een kom met aan de rechterkant een een bol.,,So it's really just a one bowl with a one sphere on the right side.,,,,11B,True,met een ronde neus aan de voorkant,,With a round nose at the front,,,11B,,,True,451,72623.0,72953.0,330.0,692327.0,693501.0,1174.0,right,right,right
15,11C,B,1.0,1_2,B,11.0,,,11C,,,81491,81571,80,A,2.0,2_15,A,11.0,,11C,,,,694016,694196,180,,En aan de linkerkant van de kom heb je dan een een horizontaal klein uitsteek.,,And then on the left side of the bowl you have a a horizontal small protrusion.,,,,11C,True,en links een uitsteeksel.,,and on the left a protrusion.,,11C,,,,True,452,81366.0,81696.0,330.0,693941.0,694271.0,330.0,left,right,left_right
15,09C,B,1.0,1_4,B,9.0,,,09C,,,108653,108953,300,A,2.0,2_5,A,9.0,,09C,,,,555220,555560,340,,En aan de linkerkant steekt er weer iets uit.,,"And on the left side, something sticks out again.",,,,09C,True,Met een langgerekte neus naar voren als Pinocchio.,,With an elongated nose forward like Pinocchio.,,,09C-REP,,,True,453,108638.0,108968.0,330.0,555220.0,555560.0,340.0,right,right,right
15,09A,B,1.0,1_4,B,9.0,,,09A,,,118117,118357,240,A,2.0,2_5,A,9.0,,09A,,,,557398,557638,240,,En er steekt ook nog iets uit aan de rechterkant van de kom.,,And there is also something protruding from the right side of the bowl.,,,,09A,True,En een plukje haar omhoog,,And a tuft of hair up,,09A,,,,True,454,118072.0,118402.0,330.0,557353.0,557683.0,330.0,left,right,left_right
15,02A,A,1.0,1_5,A,2.0,,02A,,,,143026,145196,2170,B,2.0,2_3,A,5.0,,05A,02A,,,452131,452371,240,met een piramide bovenop.,,With a pyramid on top.,,02A,02A,,,True,,De hanekam is gewoon de spits dan.,,The cockscomb is just the striker then.,,05A,02A,02A,True,455,143026.0,145196.0,2170.0,452086.0,452416.0,330.0,both,both,both
